Title,Date,Text,Text_diff_new,Text_diff_old
General (rule 238),25 March 2022,"['Rule 238', 'You', 'MUST NOT', 'wait or park on yellow lines during the times of operation shown on nearby time plates (or zone entry signs if in a Controlled Parking Zone) – see', '‘Traffic signs’', 'and', '‘Road markings’', '. Double yellow lines indicate a prohibition of waiting at any time even if there are no upright signs. You', 'MUST NOT', 'wait or park, or stop to set down and pick up passengers, on school entrance markings (see', '‘Road markings’', ') when upright signs indicate a prohibition of stopping.', 'Law', 'RTRA', 'sects 5']",,
Other vehicles (rules 219 to 225),25 March 2022,"['Rule 219', 'Emergency and Incident Support vehicles.', 'You should look and listen for ambulances, fire engines, police, doctors or other emergency vehicles using flashing blue, red or green lights and sirens or flashing headlights, or traffic officer and incident support vehicles using flashing amber lights. When one approaches do not panic. Consider the route of such a vehicle and take appropriate action to let it pass, while complying with all traffic signs. If necessary, pull to the side of the road and stop, but try to avoid stopping before the brow of a hill, a bend or narrow section of road. Do not endanger yourself, other road users or pedestrians and avoid mounting the kerb. Do not brake harshly on approach to a junction or roundabout, as a following vehicle may not have the same view as you.', 'Rule 220', 'Powered vehicles used by disabled people.', 'These small vehicles travel at a maximum speed of 8 mph (12 km/h). On a dual carriageway where the speed limit exceeds 50 mph (80 km/h) they', 'MUST', 'have a flashing amber beacon, but on other roads you may not have that advance warning (see', 'Rules 36 to 46', 'inclusive).', 'Law', 'RVLR', 'regs 17(1)', '26', 'Rule 221', 'Large vehicles.', 'These may need extra road space to turn or to deal with a hazard that you are not able to see. If you are following a large vehicle, such as a bus or articulated lorry, be aware that the driver may not be able to see you in the mirrors. Be prepared to stop and wait if it needs room or time to turn.', 'Rule 221: Large vehicles need extra room', 'Rule 222', 'Large vehicles can block your view. Your ability to see and to plan ahead will be improved if you pull back to increase your separation distance. Be patient, as larger vehicles are subject to lower speed limits than cars and motorcycles. Many large vehicles may be fitted with speed limiting devices which will restrict speed to 56 mph (90 km/h) even on a motorway.', 'Rule 223', 'Buses, coaches and trams.', 'Give priority to these vehicles when you can do so safely, especially when they signal to pull away from stops. Look out for people getting off a bus or tram and crossing the road.', 'Rule 224', 'Electric vehicles.', 'Be careful of electric vehicles such as milk floats and trams. Trams move quickly but silently and cannot steer to avoid you.', 'Rule 225', 'Vehicles with flashing amber beacons.', 'These warn of a slow-moving or stationary vehicle (such as a traffic officer vehicle, salt spreader, snow plough or recovery vehicle) or abnormal loads, so approach with caution. On unrestricted dual carriageways, motor vehicles first used on or after 1 January 1947 with a maximum speed of 25 mph (40 km/h) or less (such as tractors)', 'MUST', 'use a flashing amber beacon (also see', 'Rule 220', ').', 'Law', 'RVLR', 'reg 17']",,
Joining the motorway (rule 259),25 March 2022,"['Rule 259', 'Joining the motorway.', 'When you join the motorway you will normally approach it from a road on the left (a slip road) or from an adjoining motorway. You should', 'give priority to traffic already on the motorway', 'check the traffic on the motorway and match your speed to fit safely into the traffic flow in the left-hand lane', 'not cross solid white lines that separate lanes or use the hard shoulder', 'stay on the slip road if it continues as an extra lane on the motorway', 'remain in the left-hand lane long enough to adjust to the speed of traffic before considering overtaking.']",,
On the motorway (rules 260 to 263),25 March 2022,"['Rule 260', 'When you can see well ahead and the road conditions are good, you should', 'drive at a steady cruising speed which you and your vehicle can handle safely and is within the speed limit (see', 'Rule 124', 'and the', 'Speed limits table', 'keep a safe distance from the vehicle in front and increase the gap on wet or icy roads, or in fog (see Rules', '126', 'and', '235', ').', 'Rule 261', 'You', 'MUST NOT', 'exceed', 'a speed limit displayed within a red circle on a sign', 'the maximum speed limit for the road and for your vehicle (see', 'Rule 124', ').', 'Speed limits are enforced by the police (see', 'Rule 124', ').', 'Law', 'RTRA', 'sects 17', '86', '89', 'sched 6', 'Rule 262', 'The monotony of driving on motorways and other high-speed roads can make you feel sleepy. To minimise the risk, follow the advice in', 'Rule 91', 'about ensuring you are fit to drive and taking breaks.', 'Service areas are located along motorways to allow you to take breaks and to obtain refreshments. Refreshment and rest facilities on the local road network may also be accessible from motorway exits.', 'Rule 263', 'Unless directed to do so by a police or traffic officer, you', 'MUST NOT', 'reverse along any part of a motorway, including slip roads, hard shoulders and emergency areas', 'cross the central reservation', 'drive against the traffic flow.', 'If you have missed your exit, or have taken the wrong route, carry on to the next exit.', 'Laws', 'RTA', '1988 sect 35', 'as amended by', 'TMA', 'sect 6', 'MT(E&W)R', 'regs 6', '10', ', &', 'MT(S)R', 'regs 4']",,
Parking (rules 239 to 247),25 March 2022,"['Rule 239', 'Use off-street parking areas, or bays marked out with white lines on the road as parking places, wherever possible. If you have to stop on the roadside:', 'do not park facing against the traffic flow', 'stop as close as you can to the side', 'do not stop too close to a vehicle displaying a Blue Badge: remember, the occupant may need more room to get in or out', 'you', 'MUST', 'switch off the engine, headlights and fog lights', 'you', 'MUST', 'apply the handbrake before leaving the vehicle', 'you', 'MUST', 'ensure you do not hit anyone when you open your door. Check for cyclists or other traffic by looking all around and using your mirrors', 'where you are able to do so, you should open the door using your hand on the opposite side to the door you are opening; for example, use your left hand to open a door on your right-hand side. This will make you turn your head to look over your shoulder. You are then more likely to avoid causing injury to cyclists or motorcyclists passing you on the road, or to people on the pavement', 'it is safer for your passengers (especially children) to get out of the vehicle on the side next to the kerb', 'put all valuables out of sight and make sure your vehicle is secure', 'lock your vehicle.', 'Before using a hand-held device to help you to park, you', 'MUST', 'make sure it is safe to do so. Then, you should move the vehicle into the parking space in the safest way, and by the shortest route possible.', 'When you use a hand-held device to help you to park, you', 'MUST', 'remain in control of the vehicle at all times. Do not use the hand-held device for anything else while you are using it to help you park, and do not put anyone in danger. Use the hand-held device according to the manufacturer’s instructions.', 'When using an electric vehicle charge point, you should park close to the charge point and avoid creating a trip hazard for pedestrians from trailing cables. Display a warning sign if you can. After using the charge point, you should return charging cables and connectors neatly to minimise the danger to pedestrians and avoid creating an obstacle for other road users.', 'Laws', 'CUR', 'regs 98', '105', '107', '110', 'RVLR', 'reg 27', 'RTA', '1988 sect 42', 'Rule 239: Check before opening your door', 'Rule 240', 'You', 'MUST NOT', 'stop or park on', 'the carriageway, an emergency area or a hard shoulder of a motorway except in an emergency (see', 'Rules 270', 'and', '271', 'a pedestrian crossing, including the area marked by the zig-zag lines (see', 'Rule 191', 'a clearway (see', 'Traffic signs', 'taxi bays as indicated by upright signs and markings', 'an urban clearway within its hours of operation, except to pick up or set down passengers (see', 'Traffic signs', 'a road marked with double white lines, even when a broken white line is on your side of the road, except to pick up or set down passengers, or to load or unload goods', 'a tram or cycle lane during its period of operation', 'a cycle track', 'red lines, in the case of specially designated ‘red routes’, unless otherwise indicated by signs. Any vehicle may enter a bus lane to stop, load or unload where this is not prohibited (see', 'Rule 141', ').', 'Laws', 'MT(E&W)R', 'regs 7', 'as amended by', 'MT(E&W)(A)(E)R', 'MT(S)R', 'regs 6', 'RTRA', 'sects 5', 'and', 'TSRGD', 'schedule 7 parts 2, 3, 4, 5 and 7', 'schedule 9 part 6', 'schedule 14 parts 1 and 5', 'Rule 241', 'You', 'MUST NOT', 'park in parking spaces reserved for specific users, such as Blue Badge holders, residents or motorcycles, unless entitled to do so.', 'Laws', 'CSDPA', 'sect 21', 'RTRA', 'sects 5', 'Rule 242', 'You', 'MUST NOT', 'leave your vehicle or trailer in a dangerous position or where it causes any unnecessary obstruction of the road.', 'Laws', 'RTA', '1988 sect 22', 'CUR', 'reg 103', 'Rule 243', 'DO NOT', 'stop or park:', 'near a school entrance', 'anywhere you would prevent access for Emergency Services', 'at or near a bus or tram stop or taxi rank', 'on the approach to a level crossing/tramway crossing', 'opposite or within 10 metres (32 feet) of a junction, except in an authorised parking space', 'near the brow of a hill or hump bridge', 'opposite a traffic island or (if this would cause an obstruction) another parked vehicle', 'where you would force other traffic to enter a tram lane', 'where the kerb has been lowered to help wheelchair users and powered mobility vehicles', 'in front of an entrance to a property', 'on a bend', 'where you would obstruct cyclists’ use of cycle facilities', 'except', 'when forced to do so by stationary traffic.', 'Rule 244', 'You', 'MUST NOT', 'park partially or wholly on the pavement in London, and should not do so elsewhere unless signs permit it. Parking on the pavement can obstruct and seriously inconvenience pedestrians, people in wheelchairs or with visual impairments and people with prams or pushchairs.', 'Law', 'GL(GP)A', 'sect 15', 'Rule 245', 'Controlled Parking Zones.', 'The zone entry signs indicate the times when the waiting restrictions within the zone are in force. Parking may be allowed in some places at other times. Otherwise parking will be within separately signed and marked bays.', 'Rule 246', 'Goods vehicles.', 'Vehicles with a maximum laden weight of over 7.5 tonnes (including any trailer)', 'MUST NOT', 'be parked on a verge, pavement or any land situated between carriageways, without police permission. The only exception is when parking is essential for loading and unloading, in which case the vehicle', 'MUST NOT', 'be left unattended.', 'Law', 'RTA', '1988 sect 19', 'Rule 247', 'Loading and unloading.', 'Do not load or unload where there are yellow markings on the kerb and upright signs advise restrictions are in place (see', '‘Road markings’', '). This may be permitted where parking is otherwise restricted. On red routes, specially marked and signed bays indicate where and when loading and unloading is permitted.', 'Law', 'RTRA', 'sects 5']",,
Vehicle condition (rule 89),25 March 2022,"['Rule 89', 'Vehicle condition.', 'You', 'MUST', 'ensure your vehicle and trailer comply with the full requirements of the Road Vehicles (Construction and Use) Regulations and Road Vehicles Lighting Regulations (see ‘', 'The road user and the law', '’).']",,
Lane discipline (rules 264 to 266),25 March 2022,"['Rule 264', 'Keep in the left lane unless overtaking.', 'If you are overtaking, you should return to the left lane when it is safe to do so (see also', 'Rules 267', 'and', '268', ').', 'Be aware of emergency services, traffic officers, recovery workers and other people or vehicles stopped on the hard shoulder or in an emergency area. If you are driving in the left lane, and it is safe to do so, you should move into the adjacent lane to create more space between your vehicle and the people and stopped vehicles.', 'Rule 265', 'The right-hand lane of a motorway with three or more lanes', 'MUST NOT', 'be used (except in prescribed circumstances) if you are driving', 'any vehicle drawing a trailer', 'a goods vehicle with a maximum laden weight exceeding 3.5 tonnes but not exceeding 7.5 tonnes, which is required to be fitted with a speed limiter', 'a goods vehicle with a maximum laden weight exceeding 7.5 tonnes', 'a passenger vehicle with a maximum laden weight exceeding 7.5 tonnes constructed or adapted to carry more than eight seated passengers in addition to the driver', 'a passenger vehicle with a maximum laden weight not exceeding 7.5 tonnes which is constructed or adapted to carry more than eight seated passengers in addition to the driver, which is required to be fitted with a speed limiter.', 'Laws', 'MT(E&W)R', 'reg 12', 'MT(E&W)(A)R', 'MT(S)R', 'reg 11', 'MT(S)(A)R', 'Rule 266', 'Approaching a junction.', 'Look well ahead for signals, signs and road markings. Direction signs may be placed over the road. If you need to, you should change lanes well ahead of a junction. At some junctions, a lane may lead directly off the road. Only get in that lane if you wish to go in the direction indicated by signs or road markings.']",,
Parking at night (rules 248 to 252),25 March 2022,"['Rule 248', 'You', 'MUST NOT', 'park on a road at night facing against the direction of the traffic flow unless in a recognised parking space.', 'Laws', 'CUR', 'reg 101', 'RVLR', 'reg 24', 'Rule 249', 'All vehicles', 'MUST', 'display parking lights when parked on a road or a lay-by on a road with a speed limit greater than 30 mph (48 km/h).', 'Law', 'RVLR', 'reg 24', 'Rule 250', 'Cars, goods vehicles not exceeding 2500 kg laden weight, invalid carriages, motorcycles and pedal cycles may be parked without lights on a road (or lay-by) with a speed limit of 30 mph (48 km/h) or less if they are:', 'at least 10 metres (32 feet) away from any junction, close to the kerb and facing in the direction of the traffic flow', 'in a recognised parking place or lay-by.', 'Other vehicles and trailers, and all vehicles with projecting loads,', 'MUST NOT', 'be left on a road at night without lights.', 'Laws', 'RVLR', 'reg 24', 'CUR', 'reg 82(7)', 'Rule 251', 'Parking in fog.', 'It is especially dangerous to park on the road in fog. If it is unavoidable, leave your parking lights or sidelights on.', 'Rule 252', 'Parking on hills.', 'If you park on a hill you should:', 'park close to the kerb and apply the handbrake firmly', 'select a forward gear and turn your steering wheel away from the kerb when facing uphill', 'select reverse gear and turn your steering wheel towards the kerb when facing downhill', 'use ‘park’ if your car has an automatic gearbox.', 'Rule 252: Turn your wheels away from the kerb when parking facing uphill. Turn them towards the kerb when parking facing downhill']",,
Decriminalised Parking Enforcement (DPE),25 March 2022,"['DPE', 'is becoming increasingly common as more authorities take on this role. The local traffic authority assumes responsibility for enforcing many parking contraventions in place of the police. Further details on', 'DPE', 'may be found at the following websites:', 'Traffic Penalty Tribunal', '(outside London)', 'London Tribunals', '(inside London)']",,
Fitness to drive (rules 90 to 94),25 March 2022,"['Rule 90', 'Make sure that you are fit to drive. You', 'MUST', 'report to the Driver and Vehicle Licensing Agency (DVLA) any health condition likely to affect your driving.', 'Law', 'RTA', '1988 sect 94', 'Rule 91', 'Driving when you are tired greatly increases your risk of collision. To minimise this risk', 'make sure you are fit to drive. Do not begin a journey if you are tired. Get sufficient sleep before embarking on a long journey', 'avoid undertaking long journeys between midnight and 6 am, when natural alertness is at a minimum', 'plan your journey to take sufficient breaks. A minimum break of at least 15 minutes after every two hours of driving is recommended', 'if you feel sleepy, stop in a safe place. Do not stop in an emergency area or on a hard shoulder of a motorway (see', 'Rule 262', 'for guidance on places to take a break when travelling on motorways).', 'Rule 92', 'Vision.', 'You', 'MUST', 'be able to read a vehicle number plate, in good daylight, from a distance of 20 metres (or 20.5 metres where the old style number plate is used). If you need to wear glasses (or contact lenses) to do this, you', 'MUST', 'wear them at all times while driving. The police have the power to require a driver to undertake an eyesight test.', 'Laws', 'RTA', '1988 sect 96', ', &', 'MV(DL)R', 'reg 40', 'sched 8', 'Rule 93', 'Slow down, and if necessary stop, if you are dazzled by bright sunlight.', 'Rule 94', 'At night or in poor visibility, do not use tinted glasses, lenses or visors if they restrict your vision.']",,
Overtaking (rules 267 to 269),25 March 2022,"['Rule 267', 'Do not overtake unless you are sure it is safe and legal to do so. Overtake only on the right. You should', 'check your mirrors', 'take time to judge the speeds correctly', 'make sure that the lane you will be joining is sufficiently clear ahead and behind', 'take a quick sideways glance into the blind spot area to verify the position of a vehicle that may have disappeared from your view in the mirror', 'remember that traffic may be coming up behind you very quickly. Check all your mirrors carefully. Look out for motorcyclists. When it is safe to do so, signal in plenty of time, then move out', 'ensure you do not cut in on the vehicle you have overtaken', 'be especially careful at night and in poor visibility when it is harder to judge speed and distance.', 'Rule 268', 'Do not overtake on the left or move to a lane on your left to overtake. In congested conditions, where adjacent lanes of traffic are moving at similar speeds, traffic in left-hand lanes may sometimes be moving faster than traffic to the right. In these conditions you may keep up with the traffic in your lane even if this means passing traffic in the lane to your right. Do not weave in and out of lanes to overtake.', 'Rule 269', 'Hard shoulder', '(where present). You', 'MUST NOT', 'use a hard shoulder except in an emergency or if directed to do so by the police, traffic officers or a traffic sign.', 'Hard shoulder', '(where used as an extra lane). The hard shoulder is used as an extra lane on some motorways during periods of congestion. A red ‘X’ or blank sign above the hard shoulder means that you', 'MUST NOT', 'use the hard shoulder except in an emergency.', 'You can only use the hard shoulder as an extra lane when a speed limit is shown above the hard shoulder.', 'Where the hard shoulder is being used as an extra lane, emergency areas are provided for use in an emergency (see', 'Rule 270', ').', 'Laws', 'MT(E&W)R', 'regs 5', 'MT(S)R', 'regs 4', ', &', 'RTA', '1988 sects 35', '36', 'as amended by', 'TMA', 'sect 6']",,
Alcohol and drugs (rules 95 to 96),25 March 2022,"['Rule 95', 'Do not drink and drive', 'as it will seriously affect your judgement and abilities.', 'In England and Wales you', 'MUST NOT', 'drive with a breath alcohol level higher than 35 microgrammes/100 millilitres of breath or a blood alcohol level of more than 80 milligrammes/100 millilitres of blood.', 'In Scotland the legal limits are lower. You', 'MUST NOT', 'drive with a breath alcohol level higher than 22 microgrammes/100 millilitres of breath or a blood alcohol level of more than 50 milligrammes/100 millilitres of blood.', 'Alcohol will', 'give a false sense of confidence', 'reduce co-ordination and slow down reactions', 'affect judgement of speed, distance and risk', 'reduce your driving ability, even if you’re below the legal limit', 'take time to leave your body; you may be unfit to drive in the evening after drinking at lunchtime, or in the morning after drinking the previous evening.', 'The best solution is not to drink at all when planning to drive because any amount of alcohol affects your ability to drive safely. If you are going to drink, arrange another means of transport.', 'Laws', 'RTA', '1988 sects 4', '11(2)', ', &', 'PLSR', 'Rule 96', 'You', 'MUST NOT', 'drive under the influence of drugs or medicine. For medicines, check with your doctor or pharmacist and do not drive if you are advised that you may be impaired.', 'You', 'MUST NOT', 'drive if you have illegal drugs or certain medicines in your blood above specified limits. It is highly dangerous so never take illegal drugs if you intend to drive; the effects are unpredictable, but can be even more severe than alcohol and result in fatal or serious road crashes. Illegal drugs have been specified at very low levels so even small amounts of use could be above the specified limits. The limits for certain medicines have been specified at higher levels, above the levels generally found in the blood of patients who have taken normal therapeutic doses. If you are found to have a concentration of a drug above its specified limit in your blood because you have been prescribed or legitimately supplied a particularly high dose of medicine, then you can raise a statutory medical defence, provided your driving was not impaired by the medicine you are taking.', 'Law', 'RTA', '1988 sects 4']",,
